0.5 No. of Outliers: 103, Clusters : 1, Silhoutte -2
0.666 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.667 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.668 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.669 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.67 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.671 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.672 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.673 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.674 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.675 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.676 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.677 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.678 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.679 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.68 No. of Outliers: 94, Clusters : 3, Silhoutte -0.1445000022649765
0.681 No. of Outliers: 88, Clusters : 5, Silhoutte -0.16140000522136688
0.682 No. of Outliers: 88, Clusters : 5, Silhoutte -0.16140000522136688
0.683 No. of Outliers: 88, Clusters : 5, Silhoutte -0.16140000522136688
0.684 No. of Outliers: 88, Clusters : 5, Silhoutte -0.16140000522136688
0.685 No. of Outliers: 88, Clusters : 5, Silhoutte -0.16140000522136688
0.686 No. of Outliers: 88, Clusters : 5, Silhoutte -0.16140000522136688
0.687 No. of Outliers: 87, Clusters : 5, Silhoutte -0.1527000069618225
0.688 No. of Outliers: 87, Clusters : 5, Silhoutte -0.1527000069618225
0.689 No. of Outliers: 87, Clusters : 5, Silhoutte -0.1527000069618225
0.69 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.691 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.692 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.693 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.694 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.695 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.696 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.697 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.698 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.699 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.7 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.701 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.702 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.703 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.704 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.705 No. of Outliers: 84, Clusters : 6, Silhoutte -0.14399999380111694
0.706 No. of Outliers: 81, Clusters : 7, Silhoutte -0.12409999966621399
0.707 No. of Outliers: 81, Clusters : 7, Silhoutte -0.12409999966621399
0.708 No. of Outliers: 81, Clusters : 7, Silhoutte -0.12409999966621399
0.709 No. of Outliers: 79, Clusters : 7, Silhoutte -0.11699999868869781
0.71 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.711 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.712 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.713 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.714 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.715 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.716 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.717 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.718 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.719 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.72 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.721 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.722 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.723 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.724 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.725 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.726 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.727 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.728 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.729 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.73 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.731 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.732 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.733 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.734 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.735 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.736 No. of Outliers: 78, Clusters : 7, Silhoutte -0.11029999703168869
0.737 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.738 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.739 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.74 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.741 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.742 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.743 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.744 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.745 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.746 No. of Outliers: 77, Clusters : 7, Silhoutte -0.10480000078678131
0.747 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.748 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.749 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.75 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.751 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.752 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.753 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.754 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.755 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.756 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.757 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.758 No. of Outliers: 77, Clusters : 6, Silhoutte -0.10679999738931656
0.759 No. of Outliers: 76, Clusters : 6, Silhoutte -0.10159999877214432
0.76 No. of Outliers: 76, Clusters : 6, Silhoutte -0.10159999877214432
0.761 No. of Outliers: 76, Clusters : 6, Silhoutte -0.10159999877214432
0.762 No. of Outliers: 75, Clusters : 6, Silhoutte -0.0989999994635582
0.763 No. of Outliers: 74, Clusters : 6, Silhoutte -0.09640000015497208
0.764 No. of Outliers: 74, Clusters : 6, Silhoutte -0.09640000015497208
0.765 No. of Outliers: 74, Clusters : 6, Silhoutte -0.09640000015497208
0.766 No. of Outliers: 74, Clusters : 6, Silhoutte -0.09640000015497208
0.767 No. of Outliers: 74, Clusters : 6, Silhoutte -0.09640000015497208
0.768 No. of Outliers: 74, Clusters : 6, Silhoutte -0.09640000015497208
0.769 No. of Outliers: 74, Clusters : 5, Silhoutte -0.09619999676942825
0.77 No. of Outliers: 74, Clusters : 5, Silhoutte -0.09619999676942825
0.771 No. of Outliers: 74, Clusters : 5, Silhoutte -0.09619999676942825
0.772 No. of Outliers: 70, Clusters : 6, Silhoutte -0.08699999749660492
0.773 No. of Outliers: 70, Clusters : 6, Silhoutte -0.08699999749660492
0.774 No. of Outliers: 70, Clusters : 6, Silhoutte -0.08699999749660492
0.775 No. of Outliers: 70, Clusters : 5, Silhoutte -0.08320000022649765
0.776 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.777 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.778 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.779 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.78 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.781 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.782 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.783 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.784 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.785 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.786 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.787 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.788 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.789 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.79 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.791 No. of Outliers: 69, Clusters : 5, Silhoutte -0.07540000230073929
0.792 No. of Outliers: 68, Clusters : 5, Silhoutte -0.06790000200271606
0.793 No. of Outliers: 68, Clusters : 5, Silhoutte -0.06790000200271606
0.794 No. of Outliers: 68, Clusters : 5, Silhoutte -0.06790000200271606
0.795 No. of Outliers: 68, Clusters : 4, Silhoutte -0.06750000268220901
0.796 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.797 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.798 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.799 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.8 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.801 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.802 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.803 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.804 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.805 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.806 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.807 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.808 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.809 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.81 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.811 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.812 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.813 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.814 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.815 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.816 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.817 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.818 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.819 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.82 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.821 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.822 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.823 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.824 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.825 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.826 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.827 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.828 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.829 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.83 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.831 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.832 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.833 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.834 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.835 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.836 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.837 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.838 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.839 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.84 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.841 No. of Outliers: 68, Clusters : 3, Silhoutte -0.05550000071525574
0.842 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.843 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.844 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.845 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.846 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.847 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.848 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.849 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.85 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.851 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.852 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.853 No. of Outliers: 67, Clusters : 3, Silhoutte -0.049800001084804535
0.854 No. of Outliers: 66, Clusters : 3, Silhoutte -0.045499999076128006
0.855 No. of Outliers: 66, Clusters : 3, Silhoutte -0.045499999076128006
0.856 No. of Outliers: 66, Clusters : 3, Silhoutte -0.045499999076128006
0.857 No. of Outliers: 66, Clusters : 3, Silhoutte -0.045499999076128006
0.858 No. of Outliers: 66, Clusters : 3, Silhoutte -0.045499999076128006
